checkpoint_DenseNet201_glove300_fine_tune_encoder_true_decoder_dim_512-epoch-30.pth.tar,0.7199186901401085,0.7199186901401085,0.41779675135089445,0.3185276436056935,0.5347169117448325,0.9907047101089783
checkpoint_DenseNet201_glove300_fine_tune_encoder_true_decoder_dim_512-epoch-31.pth.tar,0.7288758002462363,0.7288758002462363,0.43079368684378216,0.3312607080734133,0.5436423697350602,1.0266762356745214
checkpoint_DenseNet201_glove300_fine_tune_encoder_true_decoder_dim_512-epoch-32.pth.tar,0.7335588085464777,0.7335588085464777,0.43430881197425897,0.3320233646547523,0.5435914427663158,1.0390942269941725
checkpoint_DenseNet201_glove300_fine_tune_encoder_true_decoder_dim_512-epoch-33.pth.tar,0.7369400974077024,0.7369400974077024,0.43704076269430553,0.33454194897903483,0.5468249107360323,1.0337399147971493
checkpoint_DenseNet201_glove300_fine_tune_encoder_true_decoder_dim_512-epoch-34.pth.tar,0.7319772571087304,0.7319772571087304,0.4323304247489339,0.3316727135303081,0.542996333892817,1.0349881469965307
checkpoint_DenseNet201_glove300_fine_tune_encoder_true_decoder_dim_512-epoch-35.pth.tar,0.7444332320954423,0.7444332320954423,0.4423708102044976,0.3383379264457352,0.5485994480698644,1.0617599727547757
checkpoint_DenseNet201_glove300_fine_tune_encoder_true_decoder_dim_512-epoch-36.pth.tar,0.736341094723872,0.736341094723872,0.43561545434621163,0.33351960343008075,0.5462150594344807,1.04269047504899
checkpoint_DenseNet201_glove300_fine_tune_encoder_true_decoder_dim_512-epoch-37.pth.tar,0.7380681457129632,0.7380681457129632,0.4394624483326618,0.3366711828349515,0.546874399428082,1.054616215900524
checkpoint_DenseNet201_glove300_fine_tune_encoder_true_decoder_dim_512-epoch-38.pth.tar,0.7381225382360855,0.7381225382360855,0.4368301139333974,0.33510936513497586,0.5465499551400403,1.0509100921357761
checkpoint_DenseNet201_glove300_fine_tune_encoder_true_decoder_dim_512-epoch-39.pth.tar,0.74124860602945,0.74124860602945,0.44225599029447826,0.33904594688854967,0.5477511049735218,1.0604205238912223
checkpoint_DenseNet201_glove300_fine_tune_encoder_true_decoder_dim_512-epoch-40.pth.tar,0.7375113300573156,0.7375113300573156,0.43606393634108687,0.3335018600957356,0.5478149277815179,1.0398038100857865
checkpoint_DenseNet201_glove300_fine_tune_encoder_true_decoder_dim_512-epoch-41.pth.tar,0.7418231909028883,0.7418231909028883,0.44326967510989596,0.33978237820885465,0.549353514060475,1.0596995152460436
checkpoint_DenseNet201_glove300_fine_tune_encoder_true_decoder_dim_512-epoch-42.pth.tar,0.7394242022120526,0.7394242022120526,0.438100158908287,0.3356745184968816,0.5465714376229037,1.0497018866878431
checkpoint_DenseNet201_glove300_fine_tune_encoder_true_decoder_dim_512-epoch-43.pth.tar,0.7425209102325002,0.7425209102325002,0.4428377722818661,0.3402348042991047,0.5510236027444656,1.0641590598497437
checkpoint_DenseNet201_glove300_fine_tune_encoder_true_decoder_dim_512-epoch-44.pth.tar,0.7419181034482727,0.7419181034482727,0.4382507479384623,0.33427928032440124,0.5478562747630035,1.0530863998762432
checkpoint_DenseNet201_glove300_fine_tune_encoder_true_decoder_dim_512-epoch-45.pth.tar,0.7420785420912718,0.7420785420912718,0.4371113354305849,0.33345864120910096,0.5486036552611305,1.0587058862797383
checkpoint_DenseNet201_glove300_fine_tune_encoder_true_decoder_dim_512-epoch-46.pth.tar,0.7398256023258875,0.7398256023258875,0.4368069745525008,0.33282666487221657,0.5461731935083781,1.0467306208878417
checkpoint_DenseNet201_glove300_fine_tune_encoder_true_decoder_dim_512-epoch-47.pth.tar,0.7374470270964396,0.7374470270964396,0.42980043705645893,0.3263491415876557,0.5428705893686562,1.0349863650758246
checkpoint_DenseNet201_glove300_fine_tune_encoder_true_decoder_dim_512-epoch-48.pth.tar,0.7395192245834463,0.7395192245834463,0.43733504796160283,0.3327808318510404,0.5450685859442979,1.0469560344092335
checkpoint_DenseNet201_glove300_fine_tune_encoder_true_decoder_dim_512-epoch-49.pth.tar,0.7418377349137583,0.7418377349137583,0.4363203591553742,0.3315985588678986,0.5440919522899424,1.0440996463797212
